1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
FC_ACC_X,FC_ACC_Y,FC_ACC_Z,FC_GYR_X,FC_GYR_Y,FC_GYR_Z,FC_MAG_X,FC_MAG_Y,FC_MAG_Z,FC_ATT_ROL,FC_ATT_PIT,FC_ATT_YAW,FC_ALT_FU,FC_ALT_BAR,FC_ALT_ADD,,FC_MotoPWM1,FC_MotoPWM2,FC_MotoPWM3,FC_MotoPWM4,
14,10,1018,0,0,0,8,14,-29,0.620000004768372,-0.730000019073486,210.309997558594,231.300003051758,1304.98999023438,-11563960,0,0,0,0,0,
14,10,1018,0,0,0,8,14,-29,0.600000023841858,-0.730000019073486,208.339996337891,231.300003051758,1304.98999023438,-11563960,0,0,0,0,0,
14,10,1018,0,0,0,8,14,-29,0.600000023841858,-0.730000019073486,208.339996337891,231.300003051758,1304.98999023438,-11563960,0,0,0,0,0,
15,11,1020,0,0,0,9,15,-31,0.600000023841858,-0.730000019073486,208.339996337891,231.300003051758,1304.98999023438,-11563960,0,0,0,0,0,
15,11,1020,0,0,0,9,15,-31,0.600000023841858,-0.740000009536743,210.360000610352,231.300003051758,1304.98999023438,-11563960,0,0,0,0,0,
15,11,1020,0,0,0,9,15,-31,0.600000023841858,-0.740000009536743,210.360000610352,231.300003051758,1304.97998046875,-11563960,0,0,0,0,0,
14,11,1022,0,0,0,8,14,-29,0.600000023841858,-0.740000009536743,210.360000610352,231.300003051758,1304.97998046875,-11563960,0,0,0,0,0,
14,11,1022,0,0,0,8,14,-29,0.600000023841858,-0.740000009536743,209.550003051758,231.300003051758,1304.97998046875,-11563960,0,0,0,0,0,
14,11,1022,0,0,0,8,14,-29,0.600000023841858,-0.740000009536743,209.550003051758,231.300003051758,1304.97998046875,-11563960,0,0,0,0,0,
14,12,1022,0,0,0,10,16,-29,0.600000023841858,-0.740000009536743,209.550003051758,231.300003051758,1304.97998046875,-11563960,0,0,0,0,0,
14,12,1022,0,0,0,10,16,-29,0.600000023841858,-0.75,211.029998779297,231.300003051758,1304.97998046875,-11563960,0,0,0,0,0,
14,12,1022,0,0,0,10,16,-29,0.600000023841858,-0.75,211.029998779297,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
12,12,1018,0,0,0,6,16,-30,0.600000023841858,-0.75,211.029998779297,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
12,12,1018,0,0,0,6,16,-30,0.610000014305115,-0.730000019073486,201.520004272461,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
12,12,1018,0,0,0,6,16,-30,0.610000014305115,-0.730000019073486,201.520004272461,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
14,14,1018,0,0,0,9,16,-31,0.610000014305115,-0.730000019073486,201.520004272461,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
14,14,1018,0,0,0,9,16,-31,0.629999995231628,-0.740000009536743,207.300003051758,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
14,14,1018,0,0,0,9,16,-31,0.629999995231628,-0.740000009536743,207.300003051758,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
14,12,1020,0,0,0,9,14,-30,0.629999995231628,-0.740000009536743,207.300003051758,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
14,12,1020,0,0,0,9,14,-30,0.629999995231628,-0.740000009536743,211.220001220703,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
14,12,1020,0,0,0,9,14,-30,0.629999995231628,-0.740000009536743,211.220001220703,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
13,10,1020,0,0,0,9,14,-30,0.629999995231628,-0.740000009536743,211.220001220703,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
13,10,1020,0,0,0,9,14,-30,0.620000004768372,-0.740000009536743,212.179992675781,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
13,10,1020,0,0,0,9,14,-30,0.620000004768372,-0.740000009536743,212.179992675781,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
70,-27,1024,0,0,2,8,15,-30,0.620000004768372,-0.740000009536743,212.179992675781,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
70,-27,1024,0,0,2,8,15,-30,0.310000002384186,-1.17999994754791,207.179992675781,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
70,-27,1024,0,0,2,8,15,-30,0.310000002384186,-1.17999994754791,207.179992675781,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
57,-17,1022,-1,-1,11,9,14,-31,0.310000002384186,-1.17999994754791,207.179992675781,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
57,-17,1022,-1,-1,11,9,14,-31,0.109999999403954,-1.47000002861023,213.649993896484,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
57,-17,1022,-1,-1,11,9,14,-31,0.109999999403954,-1.47000002861023,213.649993896484,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
14,13,1027,-4,-7,15,10,15,-31,0.109999999403954,-1.47000002861023,213.649993896484,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
14,13,1027,-4,-7,15,10,15,-31,0.140000000596046,-1.42999994754791,214.130004882813,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
14,13,1027,-4,-7,15,10,15,-31,0.140000000596046,-1.42999994754791,214.130004882813,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
-45,52,1022,-7,-10,13,8,15,-30,0.140000000596046,-1.42999994754791,214.130004882813,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
-45,52,1022,-7,-10,13,8,15,-30,0.46000000834465,-0.959999978542328,207.610000610352,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
-45,52,1022,-7,-10,13,8,15,-30,0.46000000834465,-0.959999978542328,207.610000610352,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
-4,24,1018,-1,-1,3,8,13,-28,0.46000000834465,-0.959999978542328,207.610000610352,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
-4,24,1018,-1,-1,3,8,13,-28,0.569999992847443,-0.800000011920929,210.309997558594,231.300003051758,1305.02001953125,-11563960,0,0,0,0,0,
-4,24,1018,-1,-1,3,8,13,-28,0.569999992847443,-0.800000011920929,210.309997558594,231.300003051758,1304.90002441406,-11563960,0,0,0,0,0,
-4,24,1018,-1,-1,3,8,13,-28,0.569999992847443,-0.800000011920929,210.309997558594,231.300003051758,1304.90002441406,-11563960,0,0,0,0,0,
-4,24,1018,-1,-1,3,8,13,-28,0.569999992847443,-0.800000011920929,210.309997558594,231.300003051758,1304.90002441406,-11563960,0,0,0,0,0,
-4,24,1018,-1,-1,3,8,13,-28,0.569999992847443,-0.800000011920929,210.309997558594,231.300003051758,1304.90002441406,-11563960,0,0,0,0,0,
10,13,1019,0,-1,2,9,16,-30,0.569999992847443,-0.800000011920929,210.309997558594,231.300003051758,1304.90002441406,-11563960,0,0,0,0,0,
10,13,1019,0,-1,2,9,16,-30,0.579999983310699,-0.779999971389771,208.990005493164,231.300003051758,1304.90002441406,-11563960,0,0,0,0,0,
10,13,1019,0,-1,2,9,16,-30,0.579999983310699,-0.779999971389771,208.990005493164,231.300003051758,1304.90002441406,-11563960,0,0,0,0,0,
-75,53,1045,-1,0,-4,10,14,-29,0.579999983310699,-0.779999971389771,208.990005493164,231.300003051758,1304.90002441406,-11563960,0,0,0,0,0,
-75,53,1045,-1,0,-4,10,14,-29,0.879999995231628,-0.0900000035762787,212.910003662109,231.300003051758,1304.90002441406,-11563960,0,0,0,0,0,
-75,53,1045,-1,0,-4,10,14,-29,0.879999995231628,-0.0900000035762787,212.910003662109,231.300003051758,1304.90002441406,-11563960,0,0,0,0,0,
27,10,998,-1,0,-10,10,17,-28,0.879999995231628,-0.0900000035762787,212.910003662109,231.300003051758,1304.90002441406,-11563960,0,0,0,0,0,
27,10,998,-1,0,-10,10,17,-28,0.819999992847443,-0.300000011920929,209.779998779297,231.300003051758,1304.90002441406,-11563960,0,0,0,0,0,
27,10,998,-1,0,-10,10,17,-28,0.819999992847443,-0.300000011920929,209.779998779297,231.300003051758,1304.90002441406,-11563960,0,0,0,0,0,
41,3,1025,0,0,-9,10,15,-29,0.819999992847443,-0.300000011920929,209.779998779297,231.300003051758,1304.90002441406,-11563960,0,0,0,0,0,
41,3,1025,0,0,-9,10,15,-29,0.709999978542328,-0.579999983310699,211.619995117188,231.300003051758,1304.90002441406,-11563960,0,0,0,0,0,
41,3,1025,0,0,-9,10,15,-29,0.709999978542328,-0.579999983310699,211.619995117188,231.300003051758,1304.89001464844,-11563960,0,0,0,0,0,
87,39,1019,-1,0,-3,9,14,-29,0.709999978542328,-0.579999983310699,211.619995117188,231.300003051758,1304.89001464844,-11563960,0,0,0,0,0,
87,39,1019,-1,0,-3,9,14,-29,0.899999976158142,-1.17999994754791,212.679992675781,231.300003051758,1304.89001464844,-11563960,0,0,0,0,0,
87,39,1019,-1,0,-3,9,14,-29,0.899999976158142,-1.17999994754791,212.679992675781,231.300003051758,1304.89001464844,-11563960,0,0,0,0,0,
66,84,1048,-3,0,0,10,15,-29,0.899999976158142,-1.17999994754791,212.679992675781,231.300003051758,1304.89001464844,-11563960,0,0,0,0,0,
66,84,1048,-3,0,0,10,15,-29,1.37999999523163,-1.50999999046326,213.050003051758,231.300003051758,1304.89001464844,-11563960,0,0,0,0,0,
66,84,1048,-3,0,0,10,15,-29,1.37999999523163,-1.50999999046326,213.050003051758,231.300003051758,1304.89001464844,-11563960,0,0,0,0,0,
24,73,1043,-7,0,-4,9,16,-30,1.37999999523163,-1.50999999046326,213.050003051758,231.300003051758,1304.89001464844,-11563960,0,0,0,0,0,
24,73,1043,-7,0,-4,9,16,-30,1.6599999666214,-1.48000001907349,209.020004272461,231.300003051758,1304.89001464844,-11563960,0,0,0,0,0,
24,73,1043,-7,0,-4,9,16,-30,1.6599999666214,-1.48000001907349,209.020004272461,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
13,18,1026,-9,0,-9,10,15,-32,1.6599999666214,-1.48000001907349,209.020004272461,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
13,18,1026,-9,0,-9,10,15,-32,1.47000002861023,-1.35000002384186,211.740005493164,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
13,18,1026,-9,0,-9,10,15,-32,1.47000002861023,-1.35000002384186,211.740005493164,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
10,-29,1020,-9,0,-7,10,16,-28,1.47000002861023,-1.35000002384186,211.740005493164,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
10,-29,1020,-9,0,-7,10,16,-28,0.939999997615814,-1.23000001907349,212.369995117188,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
10,-29,1020,-9,0,-7,10,16,-28,0.939999997615814,-1.23000001907349,212.369995117188,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
-35,56,1023,-9,0,-9,10,16,-28,0.939999997615814,-1.23000001907349,212.369995117188,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
-35,56,1023,-9,0,-9,10,16,-28,1.13999998569489,-0.769999980926514,211.710006713867,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
-35,56,1023,-9,0,-9,10,16,-28,1.13999998569489,-0.769999980926514,211.710006713867,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
-24,35,1032,-10,0,-11,9,15,-29,1.13999998569489,-0.769999980926514,211.710006713867,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
-24,35,1032,-10,0,-11,9,15,-29,1.14999997615814,-0.469999998807907,210.699996948242,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
-24,35,1032,-10,0,-11,9,15,-29,1.14999997615814,-0.469999998807907,210.699996948242,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
41,-1,1035,-12,0,-3,11,16,-29,1.14999997615814,-0.469999998807907,210.699996948242,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
41,-1,1035,-12,0,-3,11,16,-29,0.839999973773956,-0.720000028610229,211.240005493164,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
41,-1,1035,-12,0,-3,11,16,-29,0.839999973773956,-0.720000028610229,211.240005493164,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
55,-5,1042,-14,-1,1,10,15,-28,0.839999973773956,-0.720000028610229,211.240005493164,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
55,-5,1042,-14,-1,1,10,15,-28,0.529999971389771,-1.04999995231628,213.380004882813,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
55,-5,1042,-14,-1,1,10,15,-28,0.529999971389771,-1.04999995231628,213.380004882813,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
43,7,1049,-17,-4,-2,9,15,-27,0.529999971389771,-1.04999995231628,213.380004882813,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
43,7,1049,-17,-4,-2,9,15,-27,0.349999994039536,-1.26999998092651,211.110000610352,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
43,7,1049,-17,-4,-2,9,15,-27,0.349999994039536,-1.26999998092651,211.110000610352,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
85,-29,1048,-19,-6,-8,8,15,-28,0.349999994039536,-1.26999998092651,211.110000610352,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
85,-29,1048,-19,-6,-8,8,15,-28,-0.100000001490116,-1.78999996185303,210.509994506836,231.300003051758,1304.7900390625,-11563960,0,0,0,0,0,
85,-29,1048,-19,-6,-8,8,15,-28,-0.100000001490116,-1.78999996185303,210.509994506836,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
101,-53,1051,-23,-8,-12,11,16,-28,-0.100000001490116,-1.78999996185303,210.509994506836,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
101,-53,1051,-23,-8,-12,11,16,-28,-0.699999988079071,-2.36999988555908,214.149993896484,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
101,-53,1051,-23,-8,-12,11,16,-28,-0.699999988079071,-2.36999988555908,214.149993896484,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
101,-53,1051,-23,-8,-12,11,16,-28,-0.699999988079071,-2.36999988555908,214.149993896484,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
101,-53,1051,-23,-8,-12,11,16,-28,-0.699999988079071,-2.36999988555908,214.149993896484,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
101,-53,1051,-23,-8,-12,11,16,-28,-0.699999988079071,-2.36999988555908,214.149993896484,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
164,-16,1126,-33,-21,-19,9,14,-28,-0.699999988079071,-2.36999988555908,214.149993896484,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
164,-16,1126,-33,-21,-19,9,14,-28,-1.01999998092651,-3.36999988555908,217.929992675781,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
164,-16,1126,-33,-21,-19,9,14,-28,-1.01999998092651,-3.36999988555908,217.929992675781,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
157,5,1170,-48,-31,-29,9,15,-27,-1.01999998092651,-3.36999988555908,217.929992675781,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
157,5,1170,-48,-31,-29,9,15,-27,-1.25999999046326,-4.23000001907349,214.470001220703,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
157,5,1170,-48,-31,-29,9,15,-27,-1.25999999046326,-4.23000001907349,214.470001220703,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
41,-43,1157,-70,-28,-46,9,15,-29,-1.25999999046326,-4.23000001907349,214.470001220703,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
41,-43,1157,-70,-28,-46,9,15,-29,-2,-4.15999984741211,217.940002441406,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
41,-43,1157,-70,-28,-46,9,15,-29,-2,-4.15999984741211,217.940002441406,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
-24,-100,1086,-91,-5,-56,10,13,-28,-2,-4.15999984741211,217.940002441406,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
-24,-100,1086,-91,-5,-56,10,13,-28,-3.25999999046326,-3.44000005722046,223.039993286133,231.300003051758,1304.96997070313,-11563960,0,0,0,0,0,
-24,-100,1086,-91,-5,-56,10,13,-28,-3.25999999046326,-3.44000005722046,223.039993286133,231.300003051758,1304.9599609375,-11563960,0,0,0,0,0,
-109,-179,1236,-84,26,-56,11,13,-27,-3.25999999046326,-3.44000005722046,223.039993286133,231.300003051758,1304.9599609375,-11563960,0,0,0,0,0,
-109,-179,1236,-84,26,-56,11,13,-27,-4.67999982833862,-2.01999998092651,224.020004272461,231.300003051758,1304.9599609375,-11563960,0,0,0,0,0,
-109,-179,1236,-84,26,-56,11,13,-27,-4.67999982833862,-2.01999998092651,224.020004272461,231.300003051758,1304.9599609375,-11563960,0,0,0,0,0,
-8,-185,1066,-73,35,-50,9,13,-29,-4.67999982833862,-2.01999998092651,224.020004272461,231.300003051758,1304.9599609375,-11563960,0,0,0,0,0,
-8,-185,1066,-73,35,-50,9,13,-29,-6.03000020980835,-1.37000000476837,221.570007324219,231.300003051758,1304.9599609375,-11563960,0,0,0,0,0,
-8,-185,1066,-73,35,-50,9,13,-29,-6.03000020980835,-1.37000000476837,221.570007324219,231.300003051758,1304.9599609375,-11563960,0,0,0,0,0,
76,-216,1083,-72,40,-34,8,12,-28,-6.03000020980835,-1.37000000476837,221.570007324219,231.300003051758,1304.9599609375,-11563960,0,0,0,0,0,
76,-216,1083,-72,40,-34,8,12,-28,-7.36999988555908,-1.37000000476837,223.309997558594,231.300003051758,1304.9599609375,-11563960,0,0,0,0,0,
76,-216,1083,-72,40,-34,8,12,-28,-7.36999988555908,-1.37000000476837,223.309997558594,231.300003051758,1304.85998535156,-11563960,0,0,0,0,0,
66,-186,1135,-79,40,-28,7,13,-29,-7.36999988555908,-1.37000000476837,223.309997558594,231.300003051758,1304.85998535156,-11563960,0,0,0,0,0,
66,-186,1135,-79,40,-28,7,13,-29,-8.30000019073486,-1.29999995231628,219.820007324219,231.300003051758,1304.85998535156,-11563960,0,0,0,0,0,
66,-186,1135,-79,40,-28,7,13,-29,-8.30000019073486,-1.29999995231628,219.820007324219,231.300003051758,1304.85998535156,-11563960,0,0,0,0,0,
66,-167,1207,-90,46,-28,8,12,-28,-8.30000019073486,-1.29999995231628,219.820007324219,231.300003051758,1304.85998535156,-11563960,0,0,0,0,0,
66,-167,1207,-90,46,-28,8,12,-28,-9,-1.14999997615814,225.240005493164,231.300003051758,1304.85998535156,-11563960,0,0,0,0,0,
66,-167,1207,-90,46,-28,8,12,-28,-9,-1.14999997615814,225.240005493164,231.300003051758,1304.85998535156,-11563960,0,0,0,0,0,
15,-140,1252,-104,59,-31,6,12,-27,-9,-1.14999997615814,225.240005493164,231.300003051758,1304.85998535156,-11563960,0,0,0,0,0,
15,-140,1252,-104,59,-31,6,12,-27,-9.51000022888184,-0.569999992847443,217.220001220703,231.300003051758,1304.85998535156,-11563960,0,0,0,0,0,
15,-140,1252,-104,59,-31,6,12,-27,-9.51000022888184,-0.569999992847443,217.220001220703,231.300003051758,1304.85998535156,-11563960,0,0,0,0,0,
18,-198,1279,-116,76,-39,7,10,-27,-9.51000022888184,-0.569999992847443,217.220001220703,231.300003051758,1304.85998535156,-11563960,0,0,0,0,0,
18,-198,1279,-116,76,-39,7,10,-27,-10.3999996185303,0.0199999995529652,228.960006713867,231.300003051758,1304.85998535156,-11563960,0,0,0,0,0,
18,-198,1279,-116,76,-39,7,10,-27,-10.3999996185303,0.0199999995529652,228.960006713867,231.300003051758,1304.85998535156,-11563960,0,0,0,0,0,
-59,-183,1265,-126,76,-47,6,8,-28,-10.3999996185303,0.0199999995529652,228.960006713867,231.300003051758,1304.85998535156,-11563960,0,0,0,0,0,
-59,-183,1265,-126,76,-47,6,8,-28,-11.1899995803833,1,241.5,231.300003051758,1304.85998535156,-11563960,0,0,0,0,0,
-59,-183,1265,-126,76,-47,6,8,-28,-11.1899995803833,1,241.5,231.300003051758,1304.88000488281,-11563960,0,0,0,0,0,
-175,-194,1218,-111,88,-52,5,9,-27,-11.1899995803833,1,241.5,231.300003051758,1304.88000488281,-11563960,0,0,0,0,0,
-175,-194,1218,-111,88,-52,5,9,-27,-11.8500003814697,2.6800000667572,229.309997558594,231.300003051758,1304.88000488281,-11563960,0,0,0,0,0,
-175,-194,1218,-111,88,-52,5,9,-27,-11.8500003814697,2.6800000667572,229.309997558594,231.300003051758,1304.88000488281,-11563960,0,0,0,0,0,
-130,-225,1218,-75,111,-39,5,7,-27,-11.8500003814697,2.6800000667572,229.309997558594,231.300003051758,1304.88000488281,-11563960,0,0,0,0,0,
