-41,-136,8394,-15,25,24,91,59,-63,-0.839999974,-0.180000007,-36.90999985
-26,-132,8402,-15,26,24,88,56,-64,-0.839999974,-0.180000007,-36.90999985
-26,-132,8402,-15,26,24,88,56,-64,-0.790000021,-0.150000006,-34.54000092
-26,-132,8402,-15,26,24,88,56,-64,-0.800000012,-0.25999999,-35.36000061
-35,-139,8374,-14,25,24,88,60,-68,-0.800000012,-0.25999999,-35.36000061
-35,-139,8374,-14,25,24,88,60,-68,-0.829999983,-0.200000003,-36.16999817
-35,-139,8374,-14,25,24,88,60,-68,-0.839999974,-0.209999993,-32.40999985
-27,-138,8386,-15,26,25,89,55,-67,-0.839999974,-0.209999993,-32.40999985
-27,-138,8386,-15,26,25,89,55,-67,-0.819999993,-0.150000006,-33.90999985
-44,-136,24704,-16,26,24,88,60,-58,-0.819999993,-0.150000006,-33.90999985
-31,-142,8375,-16,24,25,91,59,-63,-0.819999993,-0.150000006,-33.90999985
-31,-142,8375,-16,24,25,91,59,-63,-0.850000024,-0.180000007,-34.97999954
-33,-137,8398,-16,25,24,84,60,-60,-0.850000024,-0.180000007,-34.97999954
-33,-137,8398,-16,25,24,84,60,-60,-0.819999993,-0.189999998,-37.22999954
-33,-137,8398,-16,25,24,84,60,-60,-0.769999981,-0.25999999,-37.91999817
-33,-137,8398,-16,25,24,84,60,-60,-0.860000014,-0.150000006,-33.25
-33,-137,8398,-16,25,24,84,60,-60,-0.75,-0.200000003,-35.70000076
-33,-137,8398,-16,25,24,84,60,-60,-0.870000005,-0.150000006,-33.68999863
-56,-119,8370,-16,25,23,91,57,-57,-0.870000005,-0.150000006,-33.68999863
-56,-119,8370,-16,25,23,91,57,-57,-0.709999979,-0.319999993,-34.09999847
-56,-119,8370,-16,25,23,91,57,-57,-0.930000007,-0.170000002,-36.16999817
-39,-145,8397,-16,26,24,86,60,-68,-0.930000007,-0.170000002,-36.16999817
-39,-145,8397,-16,26,24,86,60,-68,-0.860000014,-0.219999999,-36.72999954
-22,-133,8399,-17,25,25,88,62,-60,-0.860000014,-0.219999999,-36.72999954
-22,-133,8399,-17,25,25,88,62,-60,-0.790000021,-0.119999997,-36.88000107
-22,-133,8399,-17,25,25,88,62,-60,-0.790000021,-0.25999999,-38.38999939
-22,-133,8399,-17,25,25,88,62,-60,-0.790000021,-0.140000001,-36.88000107
-22,-133,8399,-17,25,25,88,62,-60,-0.819999993,-0.209999993,-36.56999969
-22,-133,8399,-17,25,25,88,62,-60,-0.74000001,-0.230000004,-33.95000076
-31,-150,8390,-17,25,25,88,56,-66,-0.74000001,-0.230000004,-33.95000076
-31,-150,8390,-17,25,25,88,56,-66,-0.889999986,-0.180000007,-34.59999847
-31,-150,8390,-17,25,25,88,56,-66,-0.879999995,-0.140000001,-32.77000046
-31,-149,8416,-16,25,24,89,53,-63,-0.879999995,-0.140000001,-32.77000046
-31,-149,8416,-16,25,24,89,53,-63,-0.889999986,-0.180000007,-33.09000015
-26,-137,8397,-15,25,24,88,58,-68,-0.889999986,-0.180000007,-33.09000015
-26,-137,8397,-15,25,24,88,58,-68,-0.819999993,-0.150000006,-35.38000107
-51,-140,8396,-16,25,24,93,59,-59,-0.819999993,-0.150000006,-35.38000107
-51,-140,8396,-16,25,24,93,59,-59,-0.829999983,-0.289999992,-34.45000076
-51,-140,8396,-16,25,24,93,59,-59,-0.790000021,-0.25999999,-34.72999954
-35,-136,8405,-15,26,24,91,55,-69,-0.790000021,-0.25999999,-34.72999954
-35,-136,8405,-15,26,24,91,55,-69,-0.810000002,-0.200000003,-33.40999985
-35,-136,8405,-15,26,24,91,55,-69,-0.829999983,-0.170000002,-34.52999878
-34,-143,8386,-16,25,24,94,62,-62,-0.829999983,-0.170000002,-34.52999878
-34,-143,8386,-16,25,24,94,62,-62,-0.850000024,-0.189999998,-35.36000061
-35,-144,8415,-15,25,23,89,61,-61,-0.850000024,-0.189999998,-35.36000061
-35,-144,8415,-15,25,23,89,61,-61,-0.860000014,-0.200000003,-36.25999832
-35,-144,8415,-15,25,23,89,61,-61,-0.699999988,-0.150000006,-35.59000015
-31,-133,8375,-16,25,24,91,59,-61,-0.699999988,-0.150000006,-35.59000015
-31,-133,8375,-16,25,24,91,59,-61,-0.790000021,-0.180000007,-34.93999863
-33,-133,8395,-16,26,24,93,59,-61,-0.790000021,-0.180000007,-34.93999863
-33,-133,8395,-16,26,24,93,59,-61,-0.790000021,-0.189999998,-34.43999863
-33,-133,8395,-16,26,24,93,59,-61,-0.810000002,-0.180000007,-32.40000153
-26,-126,8410,-16,26,24,90,60,-62,-0.810000002,-0.180000007,-32.40000153
-26,-126,8410,-16,26,24,90,60,-62,-0.75,-0.150000006,-35.56999969
-26,-126,8410,-16,26,24,90,60,-62,-0.709999979,-0.090000004,-35.22000122
-36,-123,8395,-17,26,25,94,56,-66,-0.709999979,-0.090000004,-35.22000122
-36,-123,8395,-17,26,25,94,56,-66,-0.730000019,-0.209999993,-33.02000046
-36,-123,8395,-17,26,25,94,56,-66,-0.930000007,-0.25,-35.40000153
-36,-123,8395,-17,26,25,94,56,-66,-0.819999993,-0.25,-37.02000046
-36,-123,8395,-17,26,25,94,56,-66,-0.920000017,-0.109999999,-37.66999817
-46,-148,24809,-16,26,23,86,56,-128,-0.920000017,-0.109999999,-37.66999817
-46,-148,24809,-16,26,23,86,56,-128,-0.879999995,-0.25999999,-35.11000061
-46,-148,24809,-16,26,23,86,56,-128,-0.769999981,-0.239999995,-33.81000137
-46,-148,24809,-16,26,23,86,56,-128,-0.899999976,-0.200000003,-38.59999847
-31,-1,8375,-15,26,23,85,61,-193,-0.899999976,-0.200000003,-38.59999847
-31,-1,8375,-15,26,23,85,61,-193,-0.769999981,-0.180000007,-37.34000015
-29,-145,8381,-15,26,23,92,54,-66,-0.769999981,-0.180000007,-37.34000015
-29,-145,8381,-15,26,23,92,54,-66,-0.870000005,-0.159999996,-32.77000046
-39,-125,8381,-16,25,24,93,57,-67,-0.870000005,-0.159999996,-32.77000046
-39,-125,8381,-16,25,24,93,57,-67,-0.75,-0.219999999,-33.66999817
-28,-132,8381,-15,25,24,92,62,-66,-0.75,-0.219999999,-33.66999817
-28,-132,8381,-15,25,24,92,62,-66,-0.790000021,-0.159999996,-35.84999847
-24,-120,8416,-15,25,24,86,56,-62,-0.790000021,-0.159999996,-35.84999847
-24,-120,8416,-15,25,24,86,56,-62,-0.709999979,-0.129999995,-35.02999878
-28,-125,8403,-15,25,24,87,57,-65,-0.709999979,-0.129999995,-35.02999878
-28,-125,8403,-15,25,24,87,57,-65,-0.74000001,-0.159999996,-35.18999863
-6,-113,8396,-16,24,24,89,55,-65,-0.74000001,-0.159999996,-35.18999863
-6,-113,8396,-16,24,24,89,55,-65,-0.670000017,-0.029999999,-33.83000183
-6,-113,8396,-16,24,24,89,55,-65,-0.790000021,-0.209999993,-33.72000122
-6,-113,8396,-16,24,24,89,55,-65,-0.74000001,-0.230000004,-35.61000061
-6,-113,8396,-16,24,24,89,55,-65,-0.870000005,-0.219999999,-34.52999878
-36,-148,8398,-16,26,23,90,54,-64,-0.870000005,-0.219999999,-34.52999878
-36,-148,8398,-16,26,23,90,54,-64,-0.879999995,-0.209999993,-33.25999832
-36,-148,8398,-16,26,23,90,54,-64,-0.779999971,-0.230000004,-32.04000092
-36,-148,8398,-16,26,23,90,54,-64,-0.839999974,-0.219999999,-35.61000061
-28,-120,8397,-17,25,24,92,56,-66,-0.839999974,-0.219999999,-35.61000061
-28,-120,8397,-17,25,24,92,56,-66,-0.709999979,-0.159999996,-33.5
-37,-141,8391,-16,25,24,88,60,-66,-0.709999979,-0.159999996,-33.5
-37,-141,8391,-16,25,24,88,60,-66,-0.839999974,-0.209999993,-36.15999985
-37,-141,8391,-16,25,24,88,60,-66,-0.889999986,-0.200000003,-33.09000015
-36,-141,8389,-16,26,23,88,56,-66,-0.889999986,-0.200000003,-33.09000015
-36,-141,8389,-16,26,23,88,56,-66,-0.839999974,-0.209999993,-34.58000183
-36,-141,8389,-16,26,23,88,56,-66,-0.879999995,-0.170000002,-35.75999832
-36,-141,8389,-16,26,23,88,56,-66,-0.810000002,-0.189999998,-36.00999832
-36,-141,8389,-16,26,23,88,56,-66,-0.75,-0.239999995,-34.11000061
-36,-141,8389,-16,26,23,88,56,-66,-0.860000014,-0.189999998,-32.61000061
-46,-146,8405,-15,26,23,95,61,-61,-0.860000014,-0.189999998,-32.61000061
-46,-146,8405,-15,26,23,95,61,-61,-0.870000005,-0.25999999,-34.74000168
-30,-136,8410,-16,25,24,89,59,-67,-0.870000005,-0.25999999,-34.74000168
-30,-136,8410,-16,25,24,89,59,-67,-0.810000002,-0.170000002,-35.5
-30,-136,8410,-16,25,24,89,59,-67,-0.920000017,-0.150000006,-34.61999893
-47,-126,8388,-16,26,24,86,56,-56,-0.920000017,-0.150000006,-34.61999893
-47,-126,8388,-16,26,24,86,56,-56,-0.75,-0.270000011,-35.02000046
-36,-145,8376,-15,25,24,85,55,-61,-0.75,-0.270000011,-35.02000046
-36,-145,8376,-15,25,24,85,55,-61,-0.870000005,-0.209999993,-34.95000076
-36,-145,8376,-15,25,24,85,55,-61,-0.819999993,-0.25999999,-38.90000153
-36,-145,8376,-15,25,24,85,55,-61,-0.860000014,-0.289999992,-35.75
-36,-145,8376,-15,25,24,85,55,-61,-0.839999974,-0.189999998,-33.66999817
-35,-140,8389,-14,25,25,88,58,-70,-0.839999974,-0.189999998,-33.66999817
-35,-140,8389,-14,25,25,88,58,-70,-0.829999983,-0.200000003,-35.40000153
-35,-140,8389,-14,25,25,88,58,-70,-0.850000024,-0.159999996,-31.86000061
-27,-144,8396,-16,26,23,92,62,-62,-0.850000024,-0.159999996,-31.86000061
-27,-144,8396,-16,26,23,92,62,-62,-0.860000014,-0.150000006,-35.86000061
-30,-145,8393,-16,26,24,87,55,-63,-0.860000014,-0.150000006,-35.86000061
-30,-145,8393,-16,26,24,87,55,-63,-0.860000014,-0.170000002,-34.43000031
-23,-143,8397,-15,26,24,86,58,-70,-0.860000014,-0.170000002,-34.43000031
-23,-143,8397,-15,26,24,86,58,-70,-0.850000024,-0.129999995,-35.95000076
-23,-143,8397,-15,26,24,86,58,-70,-0.829999983,-0.189999998,-34.56999969
-23,-143,8397,-15,26,24,86,58,-70,-0.779999971,-0.239999995,-33.04999924
-23,-143,8397,-15,26,24,86,58,-70,-0.810000002,-0.140000001,-34.59999847
-41,-135,8387,-14,25,24,82,54,-66,-0.810000002,-0.140000001,-34.59999847
-41,-135,8387,-14,25,24,82,54,-66,-0.800000012,-0.230000004,-35.36000061
-47,-137,8380,-16,25,25,89,51,-61,-0.800000012,-0.230000004,-35.36000061
-47,-137,8380,-16,25,25,89,51,-61,-0.819999993,-0.270000011,-32.20000076
-47,-137,8380,-16,25,25,89,51,-61,-0.850000024,-0.310000002,-36.83000183
-47,-137,8380,-16,25,25,89,51,-61,-0.819999993,-0.25999999,-36.68000031
-47,-137,8380,-16,25,25,89,51,-61,-0.769999981,-0.219999999,-31.61000061
-47,-137,8380,-16,25,25,89,51,-61,-0.720000029,-0.219999999,-33.33000183
-47,-137,8380,-16,25,25,89,51,-61,-0.829999983,-0.189999998,-34.04000092
-47,-137,8380,-16,25,25,89,51,-61,-0.75999999,-0.270000011,-35.61999893
-34,-138,8392,-15,25,24,87,53,-69,-0.75999999,-0.270000011,-35.61999893
-34,-138,8392,-15,25,24,87,53,-69,-0.819999993,-0.189999998,-33.61000061
-21,-137,8410,-16,26,24,89,61,-63,-0.819999993,-0.189999998,-33.61000061
-21,-137,8410,-16,26,24,89,61,-63,-0.810000002,-0.119999997,-36.25
-37,-140,8401,-15,25,24,86,56,-70,-0.810000002,-0.119999997,-36.25
-37,-140,8401,-15,25,24,86,56,-70,-0.829999983,-0.209999993,-35.13000107
-37,-140,8401,-15,25,24,86,56,-70,-0.819999993,-0.209999993,-36
-33,-138,8401,-15,26,24,90,58,-62,-0.819999993,-0.209999993,-36
-33,-138,8401,-15,26,24,90,58,-62,-0.819999993,-0.189999998,-34.83000183
-42,-152,8371,-14,26,24,88,62,-62,-0.819999993,-0.189999998,-34.83000183
-42,-152,8371,-14,26,24,88,62,-62,-0.910000026,-0.239999995,-36.93999863
-18,-130,8379,-15,25,24,91,61,-63,-0.910000026,-0.239999995,-36.93999863
-18,-130,8379,-15,25,24,91,61,-63,-0.779999971,-0.100000001,-35.70999908
-21,-149,8385,-16,26,24,94,58,-66,-0.779999971,-0.100000001,-35.70999908
-21,-149,8385,-16,26,24,94,58,-66,-0.889999986,-0.119999997,-33.88000107
-42,-124,8418,-16,26,24,86,62,-68,-0.889999986,-0.119999997,-33.88000107
-42,-124,8418,-16,26,24,86,62,-68,-0.720000029,-0.140000001,-36.22000122
-29,-151,8377,-15,26,25,85,59,-67,-0.720000029,-0.140000001,-36.22000122
-29,-151,8377,-15,26,25,85,59,-67,-0.899999976,-0.170000002,-36.63000107
-32,-140,8376,-15,26,25,94,62,-60,-0.899999976,-0.170000002,-36.63000107
-32,-140,8376,-15,26,25,94,62,-60,-0.839999974,-0.180000007,-35.34000015
-27,-126,8387,-15,26,24,85,57,-63,-0.839999974,-0.180000007,-35.34000015
-27,-126,8387,-15,26,24,85,57,-63,-0.75,-0.150000006,-35.72999954
-34,-158,8377,-15,26,24,85,61,-63,-0.75,-0.150000006,-35.72999954
-34,-158,8377,-15,26,24,85,61,-63,-0.939999998,-0.189999998,-37.40999985
-39,-143,8405,-14,25,23,86,62,-56,-0.939999998,-0.189999998,-37.40999985
-39,-143,8405,-14,25,23,86,62,-56,-0.850000024,-0.219999999,-37.43999863
-39,-143,8405,-14,25,23,86,62,-56,-0.949999988,-0.280000001,-36.45000076
-45,-121,8400,-16,25,24,89,65,-67,-0.949999988,-0.280000001,-36.45000076
-45,-121,8400,-16,25,24,89,65,-67,-0.720000029,-0.25999999,-37.72999954
-45,-121,8400,-16,25,24,89,65,-67,-0.920000017,-0.109999999,-36.63000107
-45,-121,8400,-16,25,24,89,65,-67,-0.889999986,-0.100000001,-36.20999908
-45,-121,8400,-16,25,24,89,65,-67,-0.699999988,-0.280000001,-36.97000122
-28,-147,8385,-16,26,23,88,62,-66,-0.699999988,-0.280000001,-36.97000122
-28,-147,8385,-16,26,23,88,62,-66,-0.879999995,-0.159999996,-36.95000076
-24,-127,8376,-16,25,24,89,57,-67,-0.879999995,-0.159999996,-36.95000076
-24,-127,8376,-16,25,24,89,57,-67,-0.75999999,-0.140000001,-34.68000031
-24,-127,8376,-16,25,24,89,57,-67,-0.839999974,-0.209999993,-35.24000168
-34,-140,8379,-16,24,24,85,65,-57,-0.839999974,-0.209999993,-35.24000168
-34,-140,8379,-16,24,24,85,65,-57,-0.839999974,-0.189999998,-38.84999847
-48,-149,24704,-15,25,25,83,57,-59,-0.839999974,-0.189999998,-38.84999847
-48,-149,24704,-15,25,25,83,57,-59,-0.889999986,-0.280000001,-36.34000015
-38,-147,8368,-15,25,24,87,61,-67,-0.889999986,-0.280000001,-36.34000015
-38,-147,8368,-15,25,24,87,61,-67,-0.879999995,-0.219999999,-36.84999847
-40,-133,8396,-15,25,25,90,58,-62,-0.879999995,-0.219999999,-36.84999847
-40,-133,8396,-15,25,25,90,58,-62,-0.790000021,-0.230000004,-34.81000137
-35,-136,8387,-16,25,23,85,55,-63,-0.790000021,-0.230000004,-34.81000137
-35,-136,8387,-16,25,23,85,55,-63,-0.810000002,-0.200000003,-34.93999863
-35,-136,8387,-16,25,23,85,55,-63,-0.860000014,-0.230000004,-32.47000122
-35,-136,8387,-16,25,23,85,55,-63,-0.74000001,-0.25999999,-35.47999954
-35,-136,8387,-16,25,23,85,55,-63,-0.910000026,-0.239999995,-36.72000122
-35,-136,8387,-16,25,23,85,55,-63,-0.879999995,-0.219999999,-32.90999985
-39,-131,8398,-16,26,23,88,58,-70,-0.879999995,-0.219999999,-32.90999985
-39,-131,8398,-16,26,23,88,58,-70,-0.779999971,-0.219999999,-35.36999893
-39,-131,8398,-16,26,23,88,58,-70,-0.879999995,-0.219999999,-33.91999817
-39,-131,8398,-16,26,23,88,58,-70,-0.75999999,-0.239999995,-37.65000153
-38,-136,8393,-15,25,24,89,55,-61,-0.75999999,-0.239999995,-37.65000153
-38,-136,8393,-15,25,24,89,55,-61,-0.810000002,-0.219999999,-33.86999893
-38,-158,8379,-15,25,24,89,61,-61,-0.810000002,-0.219999999,-33.86999893
-38,-158,8379,-15,25,24,89,61,-61,-0.939999998,-0.219999999,-36.29999924
-38,-158,8379,-15,25,24,89,61,-61,-0.779999971,-0.25999999,-36.18999863
-39,-130,8375,-14,25,24,87,65,-63,-0.779999971,-0.25999999,-36.18999863
-39,-130,8375,-14,25,24,87,65,-63,-0.779999971,-0.219999999,-38.29000092
-50,-135,8389,-15,26,23,89,61,-71,-0.779999971,-0.219999999,-38.29000092
-50,-135,8389,-15,26,23,89,61,-71,-0.800000012,-0.289999992,-36.29000092
-44,-151,8395,-15,26,24,90,56,-66,-0.800000012,-0.289999992,-36.29000092
-44,-151,8395,-15,26,24,90,56,-66,-0.899999976,-0.25,-34.09000015
-33,-160,8393,-15,25,24,90,58,-70,-0.899999976,-0.25,-34.09000015
-33,-160,8393,-15,25,24,90,58,-70,-0.949999988,-0.189999998,-34.93999863
-23,-142,8391,-15,25,24,84,54,-70,-0.949999988,-0.189999998,-34.93999863
-23,-142,8391,-15,25,24,84,54,-70,-0.850000024,-0.129999995,-34.86000061
-32,-130,8392,-15,25,24,87,61,-65,-0.850000024,-0.129999995,-34.86000061
-32,-130,8392,-15,25,24,87,61,-65,-0.769999981,-0.180000007,-36.79000092
-32,-130,8392,-15,25,24,87,61,-65,-0.730000019,-0.340000004,-34.75
-35,-148,8391,-17,24,23,89,59,-59,-0.730000019,-0.340000004,-34.75
-35,-148,8391,-17,24,23,89,59,-59,-0.879999995,-0.200000003,-35.49000168
-23,-138,8371,-16,23,24,90,58,-60,-0.879999995,-0.200000003,-35.49000168
-23,-138,8371,-16,23,24,90,58,-60,-0.819999993,-0.129999995,-34.81999969
-37,-118,8379,-16,25,24,91,59,-63,-0.819999993,-0.129999995,-34.81999969
-37,-118,8379,-16,25,24,91,59,-63,-0.699999988,-0.209999993,-34.90999985
-34,-125,8381,-16,26,23,87,57,-65,-0.699999988,-0.209999993,-34.90999985
-34,-125,8381,-16,26,23,87,57,-65,-0.75,-0.189999998,-35.18999863
-34,-125,8381,-16,26,23,87,57,-65,-0.689999998,-0.25,-33.31999969
-34,-125,8381,-16,26,23,87,57,-65,-0.790000021,-0.189999998,-34.81999969
-40,-130,8423,-15,25,24,96,58,-64,-0.790000021,-0.189999998,-34.81999969
-40,-130,8423,-15,25,24,96,58,-64,-0.769999981,-0.230000004,-33.34000015
-27,-138,24772,-14,25,24,92,68,-128,-0.769999981,-0.230000004,-33.34000015
-27,-138,24772,-14,25,24,92,68,-128,-0.819999993,-0.150000006,-38.04000092
-27,-138,24772,-14,25,24,92,68,-128,-0.870000005,-0.25999999,-34.63000107
-20,-142,8404,-15,25,24,90,58,-70,-0.870000005,-0.25999999,-34.63000107
-20,-142,8404,-15,25,24,90,58,-70,-0.850000024,-0.109999999,-34.88000107
-20,-142,8404,-15,25,24,90,58,-70,-0.879999995,-0.25,-34.34000015
-31,-143,8395,-15,25,23,92,58,-66,-0.879999995,-0.25,-34.34000015
-31,-143,8395,-15,25,23,92,58,-66,-0.850000024,-0.180000007,-34.34999847
-31,-143,8395,-15,25,23,92,58,-66,-0.870000005,-0.25999999,-39.56999969
-31,-143,8395,-15,25,23,92,58,-66,-0.75999999,-0.219999999,-30.54999924
-31,-143,8395,-15,25,23,92,58,-66,-0.810000002,-0.230000004,-35.56999969
-39,-138,8400,-16,25,24,83,59,-59,-0.810000002,-0.230000004,-35.56999969
-39,-138,8400,-16,25,24,83,59,-59,-0.75,-0.219999999,-35.31000137
-39,-138,8400,-16,25,24,83,59,-59,-0.839999974,-0.140000001,-35
-27,-135,8386,-16,25,25,89,51,-61,-0.839999974,-0.140000001,-35
-27,-135,8386,-16,25,25,89,51,-61,-0.810000002,-0.150000006,-32.20000076
-34,-149,8380,-15,26,24,92,54,-62,-0.810000002,-0.150000006,-32.20000076
-34,-149,8380,-15,26,24,92,54,-62,-0.889999986,-0.189999998,-32.75999832
-34,-149,8380,-15,26,24,92,54,-62,-0.850000024,-0.170000002,-33.88999939
-34,-149,8380,-15,26,24,92,54,-62,-0.769999981,-0.150000006,-34.25999832
-39,-137,8374,-15,25,24,90,58,-62,-0.769999981,-0.150000006,-34.25999832
-39,-137,8374,-15,25,24,90,58,-62,-0.819999993,-0.219999999,-34.81999969
-36,-126,8386,-15,25,24,91,59,-55,-0.819999993,-0.219999999,-34.81999969
-36,-126,8386,-15,25,24,91,59,-55,-0.75,-0.209999993,-34.90000153
-30,-137,8396,-15,25,24,93,57,-71,-0.75,-0.209999993,-34.90000153
-30,-137,8396,-15,25,24,93,57,-71,-0.819999993,-0.170000002,-33.72999954
-30,-137,8396,-15,25,24,93,57,-71,-0.839999974,-0.239999995,-36.15000153
-26,-138,8398,-15,25,23,89,51,-59,-0.839999974,-0.239999995,-36.15000153
-26,-138,8398,-15,25,23,89,51,-59,-0.819999993,-0.150000006,-32.20000076
-26,-138,8398,-15,25,23,89,51,-59,-0.790000021,-0.219999999,-35.18000031
-33,-124,8388,-16,25,24,91,59,-63,-0.790000021,-0.219999999,-35.18000031
-33,-124,8388,-16,25,24,91,59,-63,-0.74000001,-0.189999998,-34.93000031
-33,-124,8388,-16,25,24,91,59,-63,-0.829999983,-0.270000011,-35.36000061
-33,-124,8388,-16,25,24,91,59,-63,-0.850000024,-0.189999998,-35.33000183
-33,-124,8388,-16,25,24,91,59,-63,-0.819999993,-0.159999996,-34.31999969
-33,-124,8388,-16,25,24,91,59,-63,-0.720000029,-0.219999999,-35.84999847
-33,-124,8388,-16,25,24,91,59,-63,-0.769999981,-0.209999993,-32.58000183
-33,-124,8388,-16,25,24,91,59,-63,-0.790000021,-0.230000004,-34.15999985
-21,-135,8372,-16,25,24,91,57,-67,-0.790000021,-0.230000004,-34.15999985
-21,-135,8372,-16,25,24,91,57,-67,-0.810000002,-0.119999997,-34.20000076
-21,-135,8372,-16,25,24,91,57,-67,-0.75999999,-0.189999998,-35.75
-21,-135,8372,-16,25,24,91,57,-67,-0.75,-0.230000004,-38.91999817
-21,-135,8372,-16,25,24,91,57,-67,-0.930000007,-0.219999999,-36.09000015
-24,-145,8382,-16,26,24,86,58,-66,-0.930000007,-0.219999999,-36.09000015
-24,-145,8382,-16,26,24,86,58,-66,-0.870000005,-0.140000001,-35.93000031
-24,-145,8382,-16,26,24,86,58,-66,-0.889999986,-0.170000002,-38.34999847
-33,-132,8376,-15,25,24,88,52,-64,-0.889999986,-0.170000002,-38.34999847
-33,-132,8376,-15,25,24,88,52,-64,-0.790000021,-0.189999998,-32.88000107
-33,-132,8376,-15,25,24,88,52,-64,-0.800000012,-0.180000007,-35.63000107
-29,-123,8388,-16,25,25,93,61,-63,-0.800000012,-0.180000007,-35.63000107
-29,-123,8388,-16,25,25,93,61,-63,-0.730000019,-0.159999996,-35.18000031
-57,-142,8389,-15,26,24,86,56,-58,-0.730000019,-0.159999996,-35.18000031
-57,-142,8389,-15,26,24,86,56,-58,-0.850000024,-0.330000013,-35.06999969
-57,-142,8389,-15,26,24,86,56,-58,-0.829999983,-0.25999999,-37.91999817
-57,-142,8389,-15,26,24,86,56,-58,-0.829999983,-0.079999998,-37.11000061
-28,-1,8392,-16,25,23,84,192,-60,-0.829999983,-0.079999998,-37.11000061
-28,-1,8392,-16,25,23,84,192,-60,-0.769999981,-0.159999996,-38.75
-28,-1,8392,-16,25,23,84,192,-60,-0.810000002,-0.200000003,-34.54999924
-28,-1,8392,-16,25,23,84,192,-60,-0.870000005,-0.239999995,-34.29000092
-28,-1,8392,-16,25,23,84,192,-60,-0.850000024,-0.270000011,-32.43999863
-28,-1,8392,-16,25,23,84,192,-60,-0.829999983,-0.230000004,-36.22999954
-28,-1,8392,-16,25,23,84,192,-60,-0.889999986,-0.189999998,-36.31000137
-28,-1,8392,-16,25,23,84,192,-60,-0.779999971,-0.159999996,-35.06000137
-28,-1,8392,-16,25,23,84,192,-60,-0.769999981,-0.25999999,-34.02000046
-28,-1,8392,-16,25,23,84,192,-60,-0.75,-0.209999993,-34.00999832
-47,-127,8396,-16,26,24,91,59,-71,-0.75,-0.209999993,-34.00999832
-47,-127,8396,-16,26,24,91,59,-71,-0.75999999,-0.270000011,-34.97000122
-30,-137,8400,-16,25,25,87,59,-63,-0.75999999,-0.270000011,-34.97000122
-30,-137,8400,-16,25,25,87,59,-63,-0.819999993,-0.170000002,-36.02000046
-30,-137,8400,-16,25,25,87,59,-63,-0.839999974,-0.140000001,-34.83000183
-30,-137,8400,-16,25,25,87,59,-63,-0.829999983,-0.200000003,-36.91999817
-37,-136,8390,-14,26,24,89,57,-69,-0.829999983,-0.200000003,-36.91999817
-37,-136,8390,-14,26,24,89,57,-69,-0.810000002,-0.209999993,-34.72000122
